node_id,type,value,time
1,P,b'29.84',1769058193.314592
106,F,b'70.97',1769058577.951767
106,H,b'33.07',1769058577.985918
106,P,b'29.84',1769058577.987401
108,F,b'34.25',1769058749.530553
108,H,b'61.75',1769058749.564697
108,P,b'29.81',1769058749.56625
1,F,b'71.08',1769058793.287185
1,H,b'34.70',1769058793.377141
1,P,b'29.84',1769058793.378696
88,F,b'43.79',1769058866.876338
88,H,b'41.99',1769058866.914348
88,P,b'29.85',1769058866.915731
106,F,b'70.79',1769059336.496212
106,H,b'33.09',1769059336.533745
106,P,b'29.83',1769059336.535094
1,F,b'70.83',1769059393.301939
1,H,b'34.52',1769059393.334836
1,P,b'29.82',1769059393.336195
108,F,b'34.30',1769059485.519263
108,H,b'61.62',1769059485.564802
108,P,b'29.80',1769059485.566344
88,F,b'43.81',1769059609.501827
88,H,b'41.99',1769059609.536386
88,P,b'29.84',1769059609.537953
1,F,b'70.38',1769059993.300339
1,H,b'34.73',1769059993.376954
1,P,b'29.82',1769059993.378579
106,F,b'70.57',1769060095.104971
106,H,b'33.15',1769060095.140007
106,P,b'29.82',1769060095.14153
108,F,b'34.36',1769060221.587143
108,H,b'61.55',1769060221.623277
108,P,b'29.79',1769060221.625131
88,F,b'43.81',1769060352.088186
88,H,b'42.00',1769060352.122192
88,P,b'29.83',1769060352.123687
1,F,b'70.65',1769060593.311882
1,H,b'34.90',1769060593.346714
1,P,b'29.80',1769060593.347844
106,F,b'70.34',1769060853.603358
106,H,b'33.18',1769060853.636689
106,P,b'29.81',1769060853.638111
108,F,b'34.41',1769060957.644375
108,H,b'61.44',1769060957.687469
108,P,b'29.78',1769060957.688909
88,F,b'43.84',1769061094.691681
88,H,b'42.01',1769061094.725127
88,P,b'29.83',1769061094.726602
1,F,b'70.86',1769061193.321757
1,H,b'34.70',1769061193.368774
1,P,b'29.79',1769061193.370213
106,F,b'70.14',1769061612.098681
106,H,b'33.22',1769061612.13259
106,P,b'29.81',1769061612.134769
108,F,b'34.50',1769061693.857312
108,H,b'61.48',1769061693.890364
108,P,b'29.77',1769061693.892128
1,F,b'70.54',1769061793.329759
1,H,b'34.94',1769061793.366693
1,P,b'29.80',1769061793.368025
88,F,b'43.86',1769061837.270335
88,H,b'42.04',1769061837.37099
88,P,b'29.82',1769061837.37256
106,F,b'69.94',1769062370.624774
106,H,b'33.24',1769062370.658895
106,P,b'29.80',1769062370.660578
1,F,b'70.27',1769062393.33861
1,H,b'35.08',1769062393.374952
1,P,b'29.80',1769062393.376299
108,F,b'34.48',1769062430.042752
108,H,b'61.39',1769062430.07836
108,P,b'29.77',1769062430.079776
88,F,b'43.88',1769062579.947775
88,H,b'42.03',1769062579.98246
88,P,b'29.82',1769062579.98383
1,F,b'70.03',1769062993.346402
1,H,b'34.70',1769062993.428553
1,P,b'29.79',1769062993.430187
106,F,b'69.75',1769063128.967862
106,H,b'33.23',1769063129.003883
106,P,b'29.79',1769063129.005729
108,F,b'34.52',1769063166.234253
108,H,b'61.39',1769063166.327005
108,P,b'29.76',1769063166.328753
88,F,b'43.90',1769063322.746108
88,H,b'42.04',1769063322.822336
88,P,b'29.80',1769063322.823955
1,F,b'69.80',1769063593.355734
1,H,b'34.76',1769063593.412502
1,P,b'29.78',1769063593.4144
106,F,b'69.55',1769063887.300908
106,H,b'33.23',1769063887.335742
106,P,b'29.78',1769063887.337242
108,F,b'34.50',1769063902.269709
108,H,b'61.45',1769063902.30389
108,P,b'29.76',1769063902.305546
88,F,b'43.92',1769064065.542517
88,H,b'42.07',1769064065.576961
88,P,b'29.80',1769064065.578492
1,F,b'70.30',1769064193.365238
1,H,b'34.42',1769064193.462842
1,P,b'29.76',1769064193.464489
108,F,b'34.52',1769064638.185707
108,H,b'61.48',1769064638.218821
108,P,b'29.75',1769064638.220478
106,F,b'69.37',1769064645.704384
106,H,b'33.23',1769064645.738619
106,P,b'29.78',1769064645.740455
1,F,b'70.09',1769064793.374198
1,H,b'34.47',1769064793.413048
1,P,b'29.78',1769064793.414516
88,F,b'43.92',1769064808.304003
88,H,b'42.07',1769064808.33648
88,P,b'29.80',1769064808.337724
108,F,b'34.59',1769065374.260489
108,H,b'61.44',1769065374.374258
108,P,b'29.75',1769065374.376141
1,F,b'70.83',1769065393.520881
1,H,b'34.61',1769065393.606501
1,P,b'29.75',1769065393.608173
106,F,b'69.37',1769065404.111438
106,H,b'33.35',1769065404.181547
106,P,b'29.78',1769065404.183081
88,F,b'43.95',1769065551.07479
88,H,b'42.08',1769065551.108629
88,P,b'29.80',1769065551.109994
1,F,b'70.65',1769065993.391497
1,H,b'34.67',1769065993.426914
1,P,b'29.76',1769065993.42877
108,F,b'34.61',1769066110.337831
108,H,b'61.43',1769066110.414879
108,P,b'29.74',1769066110.416403
106,F,b'69.66',1769066162.580949
106,H,b'33.38',1769066162.614318
106,P,b'29.76',1769066162.616267
88,F,b'43.95',1769066293.883649
88,H,b'42.09',1769066293.917593
88,P,b'29.78',1769066293.918952
1,F,b'70.27',1769066593.499918
1,H,b'35.11',1769066593.577603
1,P,b'29.77',1769066593.579273
108,F,b'34.63',1769066846.416197
108,H,b'61.48',1769066846.463194
108,P,b'29.74',1769066846.464781
106,F,b'69.69',1769066921.100607
106,H,b'33.34',1769066921.133633
106,P,b'29.76',1769066921.135139
88,F,b'43.97',1769067036.689816
88,H,b'42.10',1769067036.777514
88,P,b'29.78',1769067036.778859
1,F,b'70.43',1769067193.409233
1,H,b'35.14',1769067193.487796
1,P,b'29.74',1769067193.489402
108,F,b'34.75',1769067582.452284
108,H,b'61.44',1769067582.48737
108,P,b'29.74',1769067582.488766
106,F,b'69.69',1769067679.581464
106,H,b'33.38',1769067679.617205
106,P,b'29.77',1769067679.618553
88,F,b'44.01',1769067779.527004
88,H,b'42.12',1769067779.562136
88,P,b'29.78',1769067779.563759
1,F,b'70.09',1769067793.423983
1,H,b'35.51',1769067793.472504
1,P,b'29.76',1769067793.473824
108,F,b'34.86',1769068318.442097
108,H,b'61.46',1769068318.475176
108,P,b'29.74',1769068318.476943
1,F,b'69.73',1769068393.429734
1,H,b'35.81',1769068393.535978
1,P,b'29.76',1769068393.537669
106,F,b'69.62',1769068437.966351
106,H,b'33.43',1769068438.002295
106,P,b'29.76',1769068438.003945
88,F,b'44.02',1769068522.257096
88,H,b'42.11',1769068522.290687
88,P,b'29.78',1769068522.292139
1,F,b'69.46',1769068993.438546
1,H,b'35.50',1769068993.475953
1,P,b'29.75',1769068993.477427
108,F,b'34.88',1769069054.541198
108,H,b'61.50',1769069054.635949
108,P,b'29.73',1769069054.637665
106,F,b'69.48',1769069196.3962
106,H,b'33.45',1769069196.430745
106,P,b'29.75',1769069196.432227
88,F,b'44.04',1769069265.082146
88,H,b'42.11',1769069265.117108
88,P,b'29.76',1769069265.118526
1,F,b'69.53',1769069593.44523
1,H,b'35.61',1769069593.526464
1,P,b'29.74',1769069593.52781
108,F,b'35.04',1769069790.652157
108,H,b'61.52',1769069790.688248
108,P,b'29.72',1769069790.689582
106,F,b'69.37',1769069954.736835
106,H,b'33.47',1769069954.771827
106,P,b'29.75',1769069954.77346
88,F,b'44.06',1769070007.922648
88,H,b'42.12',1769070007.956045
88,P,b'29.76',1769070007.957379
1,F,b'69.84',1769070193.454404
1,H,b'35.28',1769070193.498906
1,P,b'29.72',1769070193.500308
108,F,b'35.17',1769070526.693071
108,H,b'61.38',1769070526.727485
108,P,b'29.71',1769070526.728719
88,F,b'44.11',1769070750.872841
88,H,b'42.14',1769070750.909904
88,P,b'29.76',1769070750.911385
1,F,b'69.75',1769070793.461988
1,H,b'35.30',1769070793.498993
1,P,b'29.73',1769070793.500439
108,F,b'35.19',1769071262.700739
108,H,b'61.33',1769071262.773798
108,P,b'29.71',1769071262.775605
1,F,b'70.43',1769071393.470874
1,H,b'35.45',1769071393.506809
1,P,b'29.71',1769071393.507986
106,F,b'69.22',1769071471.372366
106,H,b'33.59',1769071471.407434
106,P,b'29.74',1769071471.409086
88,F,b'44.11',1769071493.786984
88,H,b'42.15',1769071493.823405
88,P,b'29.75',1769071493.824874
1,F,b'70.41',1769071993.478052
1,H,b'35.17',1769071993.51218
1,P,b'29.72',1769071993.513515
108,F,b'35.10',1769071998.688384
108,H,b'61.12',1769071998.722826
108,P,b'29.71',1769071998.723903
106,F,b'69.49',1769072229.749007
106,H,b'33.59',1769072229.784128
106,P,b'29.72',1769072229.785761
88,F,b'44.15',1769072236.718267
88,H,b'42.17',1769072236.753539
88,P,b'29.75',1769072236.754888
1,F,b'70.09',1769072593.490725
1,H,b'35.61',1769072593.571872
1,P,b'29.73',1769072593.573444
108,F,b'34.88',1769072734.651207
108,H,b'60.93',1769072734.685255
108,P,b'29.71',1769072734.686632
88,F,b'44.15',1769072979.550181
88,H,b'42.15',1769072979.583242
88,P,b'29.74',1769072979.584971
106,F,b'69.55',1769072988.150613
106,H,b'33.57',1769072988.184083
106,P,b'29.73',1769072988.18565
1,F,b'69.84',1769073193.49607
1,H,b'35.97',1769073193.532537
1,P,b'29.73',1769073193.533838
108,F,b'34.63',1769073470.734358
108,H,b'60.97',1769073470.771052
108,P,b'29.71',1769073470.7726
88,F,b'44.19',1769073722.459268
88,H,b'42.16',1769073722.493271
88,P,b'29.74',1769073722.494858
106,F,b'69.49',1769073746.52496
106,H,b'33.55',1769073746.559428
106,P,b'29.73',1769073746.560961
1,F,b'69.46',1769073793.505899
1,H,b'36.19',1769073793.607045
1,P,b'29.73',1769073793.608658
108,F,b'34.36',1769074206.77169
108,H,b'61.16',1769074206.805142
108,P,b'29.70',1769074206.806616
1,F,b'69.15',1769074393.512304
1,H,b'36.35',1769074393.547799
1,P,b'29.72',1769074393.549258
88,F,b'44.17',1769074465.394163
88,H,b'42.17',1769074465.427121
88,P,b'29.74',1769074465.428232
106,F,b'69.37',1769074504.801814
106,H,b'33.57',1769074504.835401
106,P,b'29.73',1769074504.837154
108,F,b'34.18',1769074942.81394
108,H,b'61.21',1769074942.851371
108,P,b'29.70',1769074942.853538
1,F,b'68.85',1769074993.523741
1,H,b'35.90',1769074993.562124
1,P,b'29.72',1769074993.56339
88,F,b'44.19',1769075208.243627
88,H,b'42.17',1769075208.278063
88,P,b'29.74',1769075208.279524
106,F,b'69.22',1769075263.022048
106,H,b'33.58',1769075263.058672
106,P,b'29.72',1769075263.06014
1,F,b'69.13',1769075593.531567
1,H,b'35.82',1769075593.565626
1,P,b'29.71',1769075593.567217
108,F,b'34.02',1769075678.806322
108,H,b'61.30',1769075678.844463
108,P,b'29.70',1769075678.84616
88,F,b'44.20',1769075951.18563
88,H,b'42.17',1769075951.259698
88,P,b'29.74',1769075951.261111
106,F,b'69.08',1769076021.295048
106,H,b'33.61',1769076021.329609
106,P,b'29.72',1769076021.33187
1,F,b'70.00',1769076193.538949
1,H,b'35.29',1769076193.580935
1,P,b'29.69',1769076193.582283
108,F,b'33.82',1769076414.693843
108,H,b'61.37',1769076414.729365
108,P,b'29.70',1769076414.730788
88,F,b'44.24',1769076694.083189
88,H,b'42.20',1769076694.119061
88,P,b'29.74',1769076694.120865
106,F,b'69.33',1769076779.621469
106,H,b'33.74',1769076779.656919
106,P,b'29.72',1769076779.658323
1,F,b'70.36',1769076793.547337
1,H,b'35.33',1769076793.652263
1,P,b'29.70',1769076793.653758
108,F,b'33.53',1769077150.488956
108,H,b'61.20',1769077150.56355
108,P,b'29.71',1769077150.565027
1,F,b'70.56',1769077393.556489
1,H,b'34.53',1769077393.590343
1,P,b'29.71',1769077393.591565
88,F,b'44.26',1769077437.015101
88,H,b'42.19',1769077437.051685
88,P,b'29.74',1769077437.053074
106,F,b'69.48',1769077537.967459
106,H,b'33.64',1769077538.002875
106,P,b'29.72',1769077538.004119
108,F,b'33.30',1769077886.186563
108,H,b'61.35',1769077886.22066
108,P,b'29.70',1769077886.22205
1,F,b'70.95',1769077993.571398
1,H,b'34.22',1769077993.665635
1,P,b'29.70',1769077993.667122
88,F,b'44.26',1769078179.985654
88,H,b'42.20',1769078180.020488
88,P,b'29.74',1769078180.022089
106,F,b'69.42',1769078296.255181
106,H,b'33.61',1769078296.294678
106,P,b'29.72',1769078296.296066
1,F,b'70.47',1769078593.584592
1,H,b'34.33',1769078593.620044
1,P,b'29.73',1769078593.621466
108,F,b'33.13',1769078621.914396
108,H,b'61.44',1769078621.947459
108,P,b'29.71',1769078621.94891
88,F,b'44.28',1769078922.823677
88,H,b'42.19',1769078922.858405
88,P,b'29.75',1769078922.859839
106,F,b'69.28',1769079054.49165
106,H,b'33.59',1769079054.528007
106,P,b'29.74',1769079054.529519
1,F,b'70.47',1769079193.585462
1,H,b'34.27',1769079193.679219
1,P,b'29.73',1769079193.680856
108,F,b'32.67',1769079357.534315
108,H,b'61.08',1769079357.572071
108,P,b'29.73',1769079357.573714
88,F,b'44.28',1769079665.704055
88,H,b'42.21',1769079665.780737
88,P,b'29.76',1769079665.782403
1,F,b'70.05',1769079793.601538
1,H,b'34.41',1769079793.638611
1,P,b'29.75',1769079793.640075
106,F,b'69.12',1769079812.64313
106,H,b'33.58',1769079812.677774
106,P,b'29.75',1769079812.67924
108,F,b'32.16',1769080093.045497
108,H,b'61.43',1769080093.080978
108,P,b'29.73',1769080093.08237
1,F,b'70.27',1769080393.601152
1,H,b'34.30',1769080393.637112
1,P,b'29.73',1769080393.638184
88,F,b'44.28',1769080408.561592
88,H,b'42.23',1769080408.598103
88,P,b'29.76',1769080408.59922
106,F,b'69.15',1769080570.889776
106,H,b'33.67',1769080570.931803
106,P,b'29.74',1769080570.933346
108,F,b'31.98',1769080828.574458
108,H,b'61.86',1769080828.646942
108,P,b'29.72',1769080828.648279
1,F,b'70.74',1769080993.61384
1,H,b'33.97',1769080993.689053
1,P,b'29.72',1769080993.690541
88,F,b'44.29',1769081151.334835
88,H,b'42.24',1769081151.371239
88,P,b'29.76',1769081151.372719
106,F,b'69.53',1769081329.295207
106,H,b'33.78',1769081329.330798
106,P,b'29.73',1769081329.331941
108,F,b'32.27',1769081564.139959
108,H,b'62.17',1769081564.179048
108,P,b'29.71',1769081564.180466
1,F,b'70.90',1769081593.626033
1,H,b'34.07',1769081593.662848
1,P,b'29.73',1769081593.664219
88,F,b'44.29',1769081894.150649
88,H,b'42.25',1769081894.183827
88,P,b'29.77',1769081894.185359
106,F,b'70.07',1769082087.76459
106,H,b'33.82',1769082087.798024
106,P,b'29.73',1769082087.799467
1,F,b'70.99',1769082193.627151
1,H,b'34.68',1769082193.715782
1,P,b'29.74',1769082193.717242
108,F,b'32.63',1769082299.770252
108,H,b'62.27',1769082299.805395
108,P,b'29.72',1769082299.807037
88,F,b'44.31',1769082637.226585
88,H,b'42.24',1769082637.275547
88,P,b'29.77',1769082637.277159
1,F,b'71.04',1769082793.639766
1,H,b'35.96',1769082793.674762
1,P,b'29.74',1769082793.676058
106,F,b'70.66',1769082846.502854
106,H,b'33.85',1769082846.591569
106,P,b'29.74',1769082846.593203
108,F,b'32.81',1769083035.466443
108,H,b'62.21',1769083035.541541
108,P,b'29.73',1769083035.54297
88,F,b'44.33',1769083380.215865
88,H,b'42.26',1769083380.295153
88,P,b'29.78',1769083380.296849
1,F,b'71.22',1769083393.644495
1,H,b'36.97',1769083393.679996
1,P,b'29.75',1769083393.681515
106,F,b'71.20',1769083605.392289
106,H,b'33.75',1769083605.426276
106,P,b'29.74',1769083605.427813
108,F,b'32.90',1769083771.283546
108,H,b'62.12',1769083771.317398
108,P,b'29.73',1769083771.318656
1,F,b'70.81',1769083993.653348
1,H,b'37.61',1769083993.687472
1,P,b'29.76',1769083993.689074
88,F,b'44.38',1769084123.397588
88,H,b'42.37',1769084123.431982
88,P,b'29.78',1769084123.433176
106,F,b'71.29',1769084364.270046
106,H,b'33.68',1769084364.400756
106,P,b'29.76',1769084364.40267
108,F,b'32.95',1769084506.922238
108,H,b'62.16',1769084506.956606
108,P,b'29.73',1769084506.958233
1,F,b'70.00',1769084593.667277
1,H,b'38.24',1769084593.701323
1,P,b'29.77',1769084593.702862
88,F,b'46.27',1769084867.156886
88,H,b'43.31',1769084867.233937
88,P,b'29.73',1769084867.23524
106,F,b'71.24',1769085123.136174
106,H,b'33.68',1769085123.171086
106,P,b'29.76',1769085123.172677
1,F,b'70.02',1769085193.671158
1,H,b'38.27',1769085193.714867
1,P,b'29.76',1769085193.716227
108,F,b'32.83',1769085242.580616
108,H,b'61.94',1769085242.690537
108,P,b'29.74',1769085242.69208
88,F,b'47.57',1769085611.18346
88,H,b'42.51',1769085611.216939
88,P,b'29.75',1769085611.218483
1,F,b'70.79',1769085793.678994
1,H,b'36.69',1769085793.715063
1,P,b'29.73',1769085793.716346
106,F,b'71.20',1769085882.021136
106,H,b'33.73',1769085882.156366
106,P,b'29.76',1769085882.157793
108,F,b'32.70',1769085978.369132
108,H,b'61.97',1769085978.409288
108,P,b'29.74',1769085978.410785
88,F,b'48.92',1769086355.792027
88,H,b'42.97',1769086355.82702
88,P,b'29.74',1769086355.828477
1,F,b'71.15',1769086393.687983
1,H,b'35.52',1769086393.778279
1,P,b'29.75',1769086393.779922
106,F,b'71.47',1769086641.012021
106,H,b'33.77',1769086641.049612
106,P,b'29.75',1769086641.05132
108,F,b'32.86',1769086714.434634
108,H,b'62.15',1769086714.43626
108,P,b'29.74',1769086714.437154
1,F,b'71.17',1769086993.712734
1,H,b'34.97',1769086993.74735
1,P,b'29.75',1769086993.748802
88,F,b'50.77',1769087100.897635
88,H,b'42.83',1769087100.931187
88,P,b'29.73',1769087100.932606
106,F,b'71.69',1769087399.855734
106,H,b'33.64',1769087399.942007
106,P,b'29.76',1769087399.943725
108,F,b'32.92',1769087449.652369
108,H,b'61.97',1769087449.6864
108,P,b'29.73',1769087449.687993
1,F,b'69.91',1769087593.710861
1,H,b'35.14',1769087593.804564
1,P,b'29.79',1769087593.806323
88,F,b'52.18',1769087845.947052
88,H,b'42.18',1769087845.998134
88,P,b'29.74',1769087845.999776
106,F,b'71.58',1769088158.631284
106,H,b'33.56',1769088158.667838
106,P,b'29.77',1769088158.669379
108,F,b'33.04',1769088185.308845
108,H,b'62.25',1769088185.353345
108,P,b'29.74',1769088185.356722
1,F,b'70.65',1769088193.715706
1,H,b'34.34',1769088193.773285
1,P,b'29.74',1769088193.774842
88,F,b'51.33',1769088590.805794
88,H,b'41.48',1769088590.883454
88,P,b'29.81',1769088590.884981
1,F,b'71.19',1769088793.726459
1,H,b'33.80',1769088793.763508
1,P,b'29.74',1769088793.764872
106,F,b'71.42',1769088917.375832
106,H,b'33.54',1769088917.41856
106,P,b'29.77',1769088917.420118
108,F,b'33.37',1769088921.039225
108,H,b'62.26',1769088921.074213
108,P,b'29.73',1769088921.075591
88,F,b'50.36',1769089335.489307
88,H,b'41.46',1769089335.525948
88,P,b'29.81',1769089335.527611
1,F,b'71.38',1769089393.73544
1,H,b'33.78',1769089393.776496
1,P,b'29.75',1769089393.778253
108,F,b'33.67',1769089656.871017
108,H,b'62.15',1769089656.904646
108,P,b'29.73',1769089656.906331
106,F,b'71.49',1769089676.138331
106,H,b'33.62',1769089676.173807
106,P,b'29.76',1769089676.175466
1,F,b'71.38',1769089993.755899
1,H,b'34.23',1769089993.795549
1,P,b'29.75',1769089993.796837
88,F,b'49.59',1769090080.018355
88,H,b'41.50',1769090080.052901
88,P,b'29.80',1769090080.054307
108,F,b'34.07',1769090392.715483
108,H,b'62.23',1769090392.751349
108,P,b'29.73',1769090392.752695
106,F,b'71.47',1769090434.876594
106,H,b'33.57',1769090434.966671
106,P,b'29.76',1769090434.968169
1,F,b'71.02',1769090593.760237
1,H,b'35.02',1769090593.834594
1,P,b'29.76',1769090593.835965
88,F,b'48.99',1769090824.21753
88,H,b'41.60',1769090824.251397
88,P,b'29.80',1769090824.252848
108,F,b'34.57',1769091128.776019
108,H,b'62.19',1769091128.854255
108,P,b'29.73',1769091128.855883
106,F,b'71.44',1769091193.605746
106,H,b'33.63',1769091193.63876
106,P,b'29.77',1769091193.640245
1,F,b'70.54',1769091194.532646
1,H,b'35.89',1769091194.567151
1,P,b'29.77',1769091194.568465
88,F,b'48.51',1769091568.407851
88,H,b'41.68',1769091568.449402
88,P,b'29.80',1769091568.450793
1,F,b'70.27',1769091794.538206
1,H,b'36.63',1769091794.61388
1,P,b'29.77',1769091794.615341
108,F,b'35.11',1769091865.019347
108,H,b'62.21',1769091865.067504
108,P,b'29.72',1769091865.068989
106,F,b'71.31',1769091952.296758
106,H,b'33.66',1769091952.36946
106,P,b'29.77',1769091952.371102
88,F,b'48.15',1769092312.563462
88,H,b'41.73',1769092312.5979
88,P,b'29.79',1769092312.599439
1,F,b'71.01',1769092394.552033
1,H,b'35.59',1769092394.592023
1,P,b'29.74',1769092394.59339
108,F,b'35.73',1769092601.386341
108,H,b'62.05',1769092601.422504
108,P,b'29.73',1769092601.423986
106,F,b'71.28',1769092711.065762
106,H,b'33.79',1769092711.101694
106,P,b'29.77',1769092711.103102
1,F,b'71.28',1769092994.557217
1,H,b'36.20',1769092994.634332
1,P,b'29.75',1769092994.635723
88,F,b'47.89',1769093056.649454
88,H,b'41.78',1769093056.682333
88,P,b'29.79',1769093056.683613
108,F,b'36.43',1769093338.068742
108,H,b'61.86',1769093338.10328
108,P,b'29.73',1769093338.104811
106,F,b'71.56',1769093469.861037
106,H,b'33.93',1769093469.951754
106,P,b'29.76',1769093469.953322
1,F,b'71.51',1769093594.564073
1,H,b'38.41',1769093594.599604
1,P,b'29.76',1769093594.601132
88,F,b'47.66',1769093800.591553
88,H,b'41.81',1769093800.665546
88,P,b'29.80',1769093800.666992
108,F,b'37.13',1769094074.845572
108,H,b'61.64',1769094074.880136
108,P,b'29.73',1769094074.881703
1,F,b'71.64',1769094194.575242
1,H,b'38.80',1769094194.61067
1,P,b'29.76',1769094194.612175
106,F,b'71.87',1769094228.737704
106,H,b'33.90',1769094228.771826
106,P,b'29.76',1769094228.773252
88,F,b'47.52',1769094544.545487
88,H,b'41.84',1769094544.578931
88,P,b'29.80',1769094544.580597
1,F,b'71.73',1769094794.584351
1,H,b'39.12',1769094794.659955
1,P,b'29.77',1769094794.661568
108,F,b'37.60',1769094811.723241
108,H,b'61.36',1769094811.757307
108,P,b'29.74',1769094811.759111
106,F,b'71.91',1769094987.636159
106,H,b'33.89',1769094987.67222
106,P,b'29.77',1769094987.67372
88,F,b'47.43',1769095288.447192
88,H,b'41.89',1769095288.481462
